UserID,AMF,AttributeItemKNN,AttributeUserKNN,BPRMF,ConvMF,DeepFM,FunkSVD,ItemKNN,MF2020,MF,MostPop,MultiVAE,NeuMF,PMF,PureSVD,Random,Slim,UserKNN,VSM
762,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
775,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
829,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]"
866,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]"
871,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
875,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
884,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
888,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
906,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
926,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]"
940,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
960,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]"
979,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]"
997,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]"
1045,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
1054,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
1056,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]"
1084,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
1088,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]"
1096,"[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]"
1154,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1163,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]"
1182,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]"
